,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,min_height,max_height,mean_height,min_width,max_width,mean_width,num_detect_peak,num_true_peaks,fault
8339,8339,2779,13.592365756649292,3570,3570,-0.00029554448007846896,-0.00011228029737786471,0.00011223138378513298,0.00028746572480842225,5.739948420568908e-06,8.736678589611035e-11,0.524298860545714,0.27488929516953403,0.011855029535279579,1.5194283164922577,129.81899006767406,9.350332201669172,1,3,1.5571428571428572,436,280,0
8340,8340,2780,13.592365756649292,42724,42724,-0.03308855963260573,-0.005631612988788781,0.004996030647594907,0.034765793101119144,-6.139440625752002e-05,7.080860055139389e-09,0.05193204307611869,0.0026969370980598475,0.013100728936722036,-0.15650179762607053,14.970220037277976,0.0066064905378995075,1,4,1.1102431819600174,106741,96142,0
8341,8341,2780,13.592365756649292,42724,42724,-0.03308855963260573,-0.005631612988788781,0.004996030647594907,0.034765793101119144,-6.139440625752002e-05,7.080860055139389e-09,0.05193204307611869,0.0026969370980598475,0.013100728936722036,-0.15650179762607053,14.970220037277976,0.0066064905378995075,1,4,1.1102431819600174,106741,96142,0
8342,8342,2780,13.592365756649292,42724,42724,-0.03308855963260573,-0.005631612988788781,0.004996030647594907,0.034765793101119144,-6.139440625752002e-05,7.080860055139389e-09,0.05193204307611869,0.0026969370980598475,0.013100728936722036,-0.15650179762607053,14.970220037277976,0.0066064905378995075,1,4,1.1102431819600174,106741,96142,0
8343,8343,2781,13.592365756649292,390,390,-0.0002236209302872716,-0.00010592929527319939,0.00010169959867312173,0.0002219507362994477,-3.1866436618344096e-06,-1.965664601312857e-10,0.09412307300003399,0.008859152870969727,0.0012530396581386758,-0.000280693835808421,16.77627001853293,0.0042350224719513805,1,3,1.1118994203459702,97637,87811,0
8344,8344,2781,13.592365756649292,390,390,-0.0002236209302872716,-0.00010592929527319939,0.00010169959867312173,0.0002219507362994477,-3.1866436618344096e-06,-1.965664601312857e-10,0.09412307300003399,0.008859152870969727,0.0012530396581386758,-0.000280693835808421,16.77627001853293,0.0042350224719513805,1,3,1.1118994203459702,97637,87811,0
8345,8345,2781,13.592365756649292,390,390,-0.0002236209302872716,-0.00010592929527319939,0.00010169959867312173,0.0002219507362994477,-3.1866436618344096e-06,-1.965664601312857e-10,0.09412307300003399,0.008859152870969727,0.0012530396581386758,-0.000280693835808421,16.77627001853293,0.0042350224719513805,1,3,1.1118994203459702,97637,87811,0
8346,8346,2782,13.592365756649292,78494,78494,-0.04882963171704624,-0.0023078724005340945,0.0022262772888379523,0.049668121455858305,1.0072467304667043e-08,1.1677879434422297e-09,1.15626163339115,1.3369409648523702,0.05443075727401585,1.1204550017015569,254.03560946413853,7.072303439812959,1,11,1.7466666666666666,1834,1050,0
8347,8347,2782,13.592365756649292,78494,78494,-0.04882963171704624,-0.0023078724005340945,0.0022262772888379523,0.049668121455858305,1.0072467304667043e-08,1.1677879434422297e-09,1.15626163339115,1.3369409648523702,0.05443075727401585,1.1204550017015569,254.03560946413853,7.072303439812959,1,11,1.7466666666666666,1834,1050,0
8348,8348,2782,13.592365756649292,78494,78494,-0.04882963171704624,-0.0023078724005340945,0.0022262772888379523,0.049668121455858305,1.0072467304667043e-08,1.1677879434422297e-09,1.15626163339115,1.3369409648523702,0.05443075727401585,1.1204550017015569,254.03560946413853,7.072303439812959,1,11,1.7466666666666666,1834,1050,0
8349,8349,2783,13.592360558038939,54842,54842,-0.032510107945847716,-0.0003814939648361104,0.0003828481717889076,0.03355417643871071,-2.4869671584326625e-06,-1.9092965133435575e-10,0.28458571378238073,0.08098902848902713,0.022840696927175958,-0.7255257569111917,40.42919727515593,0.046970769580790495,1,6,1.1245571745049625,115230,102467,0
8350,8350,2783,13.592360558038939,54842,54842,-0.032510107945847716,-0.0003814939648361104,0.0003828481717889076,0.03355417643871071,-2.4869671584326625e-06,-1.9092965133435575e-10,0.28458571378238073,0.08098902848902713,0.022840696927175958,-0.7255257569111917,40.42919727515593,0.046970769580790495,1,6,1.1245571745049625,115230,102467,0
8351,8351,2783,13.592360558038939,54842,54842,-0.032510107945847716,-0.0003814939648361104,0.0003828481717889076,0.03355417643871071,-2.4869671584326625e-06,-1.9092965133435575e-10,0.28458571378238073,0.08098902848902713,0.022840696927175958,-0.7255257569111917,40.42919727515593,0.046970769580790495,1,6,1.1245571745049625,115230,102467,0
8352,8352,2784,13.592364023779174,344,344,-0.0002648503090448173,-0.00011727552396312291,0.00011455431583851095,0.0002681325814615221,4.968050788534129e-07,-1.7333738482510678e-10,0.1908388626462132,0.036419471496100225,0.0013735454664288225,2.0007440754576535,71.96973235931452,12.519523790905964,1,4,1.85,37,20,0
8353,8353,2784,13.592364023779174,344,344,-0.0002648503090448173,-0.00011727552396312291,0.00011455431583851095,0.0002681325814615221,4.968050788534129e-07,-1.7333738482510678e-10,0.1908388626462132,0.036419471496100225,0.0013735454664288225,2.0007440754576535,71.96973235931452,12.519523790905964,1,4,1.85,37,20,0
8354,8354,2784,13.592364023779174,344,344,-0.0002648503090448173,-0.00011727552396312291,0.00011455431583851095,0.0002681325814615221,4.968050788534129e-07,-1.7333738482510678e-10,0.1908388626462132,0.036419471496100225,0.0013735454664288225,2.0007440754576535,71.96973235931452,12.519523790905964,1,4,1.85,37,20,0
8355,8355,2785,13.592364023779174,426,426,-0.0002829734129925043,-9.880048611687897e-05,0.00010071364175767705,0.000292249527741184,-7.368953809816503e-06,3.60891515701871e-10,0.12518661395758668,0.015671688314165835,0.0010126127949321641,0.7916430875849514,39.437355748011235,7.916311826034175,1,4,1.8636363636363635,41,22,0
8356,8356,2785,13.592364023779174,426,426,-0.0002829734129925043,-9.880048611687897e-05,0.00010071364175767705,0.000292249527741184,-7.368953809816503e-06,3.60891515701871e-10,0.12518661395758668,0.015671688314165835,0.0010126127949321641,0.7916430875849514,39.437355748011235,7.916311826034175,1,4,1.8636363636363635,41,22,0
8357,8357,2785,13.592364023779174,426,426,-0.0002829734129925043,-9.880048611687897e-05,0.00010071364175767705,0.000292249527741184,-7.368953809816503e-06,3.60891515701871e-10,0.12518661395758668,0.015671688314165835,0.0010126127949321641,0.7916430875849514,39.437355748011235,7.916311826034175,1,4,1.8636363636363635,41,22,0
8358,8358,2786,13.592365756649292,86215,86215,-0.16437401433801638,-0.015004302582985574,0.014729524154732943,0.16491179730760158,-0.00010616819818309864,9.34468880974444e-08,0.5812363518117152,0.337835696667392,0.0660300932482683,11.34539029207688,131.33410630288176,38.3862617725252,1,2,1.0444444444444445,47,45,0
8359,8359,2786,13.592365756649292,86215,86215,-0.16437401433801638,-0.015004302582985574,0.014729524154732943,0.16491179730760158,-0.00010616819818309864,9.34468880974444e-08,0.5812363518117152,0.337835696667392,0.0660300932482683,11.34539029207688,131.33410630288176,38.3862617725252,1,2,1.0444444444444445,47,45,0
8360,8360,2786,13.592365756649292,86215,86215,-0.16437401433801638,-0.015004302582985574,0.014729524154732943,0.16491179730760158,-0.00010616819818309864,9.34468880974444e-08,0.5812363518117152,0.337835696667392,0.0660300932482683,11.34539029207688,131.33410630288176,38.3862617725252,1,2,1.0444444444444445,47,45,0
8361,8361,2787,13.592365756649292,15336,15334,-0.00947467010492602,-0.0011987482776589786,0.0012548222572039691,0.009509271435145237,1.5906175836022385e-05,7.15122706744996e-09,3.2313366509222976,10.441536551593732,0.14589778717802473,5.083238214316143,251.07878466366378,33.344676955315215,1,6,1.4603960396039604,1475,1010,0
8362,8362,2787,13.592365756649292,15336,15334,-0.00947467010492602,-0.0011987482776589786,0.0012548222572039691,0.009509271435145237,1.5906175836022385e-05,7.15122706744996e-09,3.2313366509222976,10.441536551593732,0.14589778717802473,5.083238214316143,251.07878466366378,33.344676955315215,1,6,1.4603960396039604,1475,1010,0
8363,8363,2787,13.592365756649292,15336,15334,-0.00947467010492602,-0.0011987482776589786,0.0012548222572039691,0.009509271435145237,1.5906175836022385e-05,7.15122706744996e-09,3.2313366509222976,10.441536551593732,0.14589778717802473,5.083238214316143,251.07878466366378,33.344676955315215,1,6,1.4603960396039604,1475,1010,0
8364,8364,2788,13.592365756649292,103716,103716,-0.16713290978001935,-0.03599222625647691,0.035990207437159416,0.16694416406045384,-4.893085429280575e-05,-1.4127305671387705e-07,0.6683917612751065,0.4467475465404389,0.08755431274567194,13.022244046899697,220.89130444403003,36.25785667920499,1,2,1.2682926829268293,52,41,0
8365,8365,2788,13.592365756649292,103716,103716,-0.16713290978001935,-0.03599222625647691,0.035990207437159416,0.16694416406045384,-4.893085429280575e-05,-1.4127305671387705e-07,0.6683917612751065,0.4467475465404389,0.08755431274567194,13.022244046899697,220.89130444403003,36.25785667920499,1,2,1.2682926829268293,52,41,0
8366,8366,2788,13.592365756649292,103716,103716,-0.16713290978001935,-0.03599222625647691,0.035990207437159416,0.16694416406045384,-4.893085429280575e-05,-1.4127305671387705e-07,0.6683917612751065,0.4467475465404389,0.08755431274567194,13.022244046899697,220.89130444403003,36.25785667920499,1,2,1.2682926829268293,52,41,0
8367,8367,2789,13.592365756649292,24442,24436,-0.013093875691542144,-0.0020149316419439955,0.0020036900032660565,0.013038679795271848,-1.4954022859114957e-05,-2.3552749995151586e-08,0.6909809390714904,0.4774546581601187,0.015034146465083989,10.706180851186422,174.25755665894945,33.88216684335601,1,4,1.5,81,54,0
8368,8368,2789,13.592365756649292,24442,24436,-0.013093875691542144,-0.0020149316419439955,0.0020036900032660565,0.013038679795271848,-1.4954022859114957e-05,-2.3552749995151586e-08,0.6909809390714904,0.4774546581601187,0.015034146465083989,10.706180851186422,174.25755665894945,33.88216684335601,1,4,1.5,81,54,0
8369,8369,2789,13.592365756649292,24442,24436,-0.013093875691542144,-0.0020149316419439955,0.0020036900032660565,0.013038679795271848,-1.4954022859114957e-05,-2.3552749995151586e-08,0.6909809390714904,0.4774546581601187,0.015034146465083989,10.706180851186422,174.25755665894945,33.88216684335601,1,4,1.5,81,54,0
8370,8370,2790,13.592365756649292,68836,68834,-0.22485777946252006,-0.06679847173184739,0.06668121180505848,0.22466032239082911,0.0004323690934135982,-1.0320743357207434e-07,1.2472428880675697,1.5556148218351322,0.15797686769436123,1.4411272290334227,252.6626580001908,7.227365558177759,1,7,1.9290285049447353,3316,1719,0
8371,8371,2790,13.592365756649292,68836,68834,-0.22485777946252006,-0.06679847173184739,0.06668121180505848,0.22466032239082911,0.0004323690934135982,-1.0320743357207434e-07,1.2472428880675697,1.5556148218351322,0.15797686769436123,1.4411272290334227,252.6626580001908,7.227365558177759,1,7,1.9290285049447353,3316,1719,0
8372,8372,2790,13.592365756649292,68836,68834,-0.22485777946252006,-0.06679847173184739,0.06668121180505848,0.22466032239082911,0.0004323690934135982,-1.0320743357207434e-07,1.2472428880675697,1.5556148218351322,0.15797686769436123,1.4411272290334227,252.6626580001908,7.227365558177759,1,7,1.9290285049447353,3316,1719,0
8373,8373,2791,13.592365756649292,6542,6544,-0.005176761271453945,-0.0002482944952721944,0.00024673395928687114,0.005196331869566783,2.154771600260119e-06,3.6557729199353404e-10,0.003830082257995351,1.4669530103010766e-05,0.001727782672928907,0.0034575834670604877,0.04355786290604691,0.008150973588901551,1,2,1.0663965494706575,8159,7651,0
8374,8374,2791,13.592365756649292,6542,6544,-0.005176761271453945,-0.0002482944952721944,0.00024673395928687114,0.005196331869566783,2.154771600260119e-06,3.6557729199353404e-10,0.003830082257995351,1.4669530103010766e-05,0.001727782672928907,0.0034575834670604877,0.04355786290604691,0.008150973588901551,1,2,1.0663965494706575,8159,7651,0
8375,8375,2791,13.592365756649292,6542,6544,-0.005176761271453945,-0.0002482944952721944,0.00024673395928687114,0.005196331869566783,2.154771600260119e-06,3.6557729199353404e-10,0.003830082257995351,1.4669530103010766e-05,0.001727782672928907,0.0034575834670604877,0.04355786290604691,0.008150973588901551,1,2,1.0663965494706575,8159,7651,0
8376,8376,2792,13.592365756649292,57790,57790,-0.2081050110394257,-0.06817847599936977,0.07149701146001476,0.1949114947332516,0.0030421131965709947,-2.2438919651324157e-07,0.12444456333159998,0.015486449342792597,0.09222370595295028,0.24656145723995238,4.122015171790041,0.34799209343018883,1,4,1.0326967150496562,6759,6545,0
8377,8377,2792,13.592365756649292,57790,57790,-0.2081050110394257,-0.06817847599936977,0.07149701146001476,0.1949114947332516,0.0030421131965709947,-2.2438919651324157e-07,0.12444456333159998,0.015486449342792597,0.09222370595295028,0.24656145723995238,4.122015171790041,0.34799209343018883,1,4,1.0326967150496562,6759,6545,0
8378,8378,2792,13.592365756649292,57790,57790,-0.2081050110394257,-0.06817847599936977,0.07149701146001476,0.1949114947332516,0.0030421131965709947,-2.2438919651324157e-07,0.12444456333159998,0.015486449342792597,0.09222370595295028,0.24656145723995238,4.122015171790041,0.34799209343018883,1,4,1.0326967150496562,6759,6545,0
8379,8379,2793,13.592365756649292,79986,79986,-0.06646530134810893,-0.002725965518795892,0.002735236307708,0.06823887256144776,-1.765074730286642e-05,8.93171820460858e-10,0.15236303972573634,0.023214495874466307,0.028088813790039385,-0.5607965019082961,27.54709428967454,0.040887375530527084,1,8,1.1278394678992165,120054,106446,0
8380,8380,2793,13.592365756649292,79986,79986,-0.06646530134810893,-0.002725965518795892,0.002735236307708,0.06823887256144776,-1.765074730286642e-05,8.93171820460858e-10,0.15236303972573634,0.023214495874466307,0.028088813790039385,-0.5607965019082961,27.54709428967454,0.040887375530527084,1,8,1.1278394678992165,120054,106446,0
8381,8381,2793,13.592365756649292,79986,79986,-0.06646530134810893,-0.002725965518795892,0.002735236307708,0.06823887256144776,-1.765074730286642e-05,8.93171820460858e-10,0.15236303972573634,0.023214495874466307,0.028088813790039385,-0.5607965019082961,27.54709428967454,0.040887375530527084,1,8,1.1278394678992165,120054,106446,0
8382,8382,2794,13.592362290909056,1038,1038,-0.0001724492540356337,-0.00011059681398428722,0.00011658135502301548,0.0001658726922732612,-1.670562728151026e-06,-2.2585683183338857e-09,0.18653609798008886,0.03479571584963731,0.003286671309046177,-0.24859805778453747,42.46184717579637,0.011073665786166925,1,3,1.1117487679474325,104222,93746,0
8383,8383,2794,13.592362290909056,1038,1038,-0.0001724492540356337,-0.00011059681398428722,0.00011658135502301548,0.0001658726922732612,-1.670562728151026e-06,-2.2585683183338857e-09,0.18653609798008886,0.03479571584963731,0.003286671309046177,-0.24859805778453747,42.46184717579637,0.011073665786166925,1,3,1.1117487679474325,104222,93746,0
8384,8384,2794,13.592362290909056,1038,1038,-0.0001724492540356337,-0.00011059681398428722,0.00011658135502301548,0.0001658726922732612,-1.670562728151026e-06,-2.2585683183338857e-09,0.18653609798008886,0.03479571584963731,0.003286671309046177,-0.24859805778453747,42.46184717579637,0.011073665786166925,1,3,1.1117487679474325,104222,93746,0
8385,8385,2795,13.592365756649292,88135,88135,-0.08681829751711873,-0.0069607853638400385,0.006893823672822208,0.08787192034755967,-1.5241334807569729e-05,-4.9321561112527016e-08,0.8897586152936701,0.7916703934893091,0.05464721334855767,-0.763832608585405,251.24003963791836,0.10899316414433742,1,13,1.1288629086305757,121276,107432,0
8386,8386,2795,13.592365756649292,88135,88135,-0.08681829751711873,-0.0069607853638400385,0.006893823672822208,0.08787192034755967,-1.5241334807569729e-05,-4.9321561112527016e-08,0.8897586152936701,0.7916703934893091,0.05464721334855767,-0.763832608585405,251.24003963791836,0.10899316414433742,1,13,1.1288629086305757,121276,107432,0
8387,8387,2795,13.592365756649292,88135,88135,-0.08681829751711873,-0.0069607853638400385,0.006893823672822208,0.08787192034755967,-1.5241334807569729e-05,-4.9321561112527016e-08,0.8897586152936701,0.7916703934893091,0.05464721334855767,-0.763832608585405,251.24003963791836,0.10899316414433742,1,13,1.1288629086305757,121276,107432,0
8388,8388,2796,13.592365756649292,10814,10814,-0.006267187905022453,-0.0009996889476404647,0.0010166138107505773,0.006192517337030685,1.2898711634790061e-05,-1.5294448785080863e-08,0.004748401671998361,2.254731843863683e-05,0.002319776975827916,0.055921575418448555,1.0075190027624732,0.3468103787663499,1,1,1.0,12,12,0
8389,8389,2796,13.592365756649292,10814,10814,-0.006267187905022453,-0.0009996889476404647,0.0010166138107505773,0.006192517337030685,1.2898711634790061e-05,-1.5294448785080863e-08,0.004748401671998361,2.254731843863683e-05,0.002319776975827916,0.055921575418448555,1.0075190027624732,0.3468103787663499,1,1,1.0,12,12,0
8390,8390,2796,13.592365756649292,10814,10814,-0.006267187905022453,-0.0009996889476404647,0.0010166138107505773,0.006192517337030685,1.2898711634790061e-05,-1.5294448785080863e-08,0.004748401671998361,2.254731843863683e-05,0.002319776975827916,0.055921575418448555,1.0075190027624732,0.3468103787663499,1,1,1.0,12,12,0
8391,8391,2797,13.592365756649292,5054,5054,-0.00017913950551804448,-0.00010992469012971462,0.00011281228654969055,0.0001826551609262594,-1.155715711576022e-06,-1.2971263725508187e-10,0.3355663894148513,0.11260480170491961,0.009608244934647648,-0.49719024836691084,50.15372996169279,0.03312377658790714,1,5,1.115482355968733,104031,93261,0
8392,8392,2797,13.592365756649292,5054,5054,-0.00017913950551804448,-0.00010992469012971462,0.00011281228654969055,0.0001826551609262594,-1.155715711576022e-06,-1.2971263725508187e-10,0.3355663894148513,0.11260480170491961,0.009608244934647648,-0.49719024836691084,50.15372996169279,0.03312377658790714,1,5,1.115482355968733,104031,93261,0
8393,8393,2797,13.592365756649292,5054,5054,-0.00017913950551804448,-0.00010992469012971462,0.00011281228654969055,0.0001826551609262594,-1.155715711576022e-06,-1.2971263725508187e-10,0.3355663894148513,0.11260480170491961,0.009608244934647648,-0.49719024836691084,50.15372996169279,0.03312377658790714,1,5,1.115482355968733,104031,93261,0
8394,8394,2798,13.592365756649292,15198,15198,-0.016462929638829494,-0.004426591085453291,0.0044726516396611515,0.016410353474500768,-1.0695622339795818e-05,-3.617047500797104e-08,2.9547209712788503,8.730376018115033,0.10347767213823313,0.3015695804725791,249.86647292081108,28.89393422313362,1,15,2.0031595576619274,1268,633,0
8395,8395,2798,13.592365756649292,15198,15198,-0.016462929638829494,-0.004426591085453291,0.0044726516396611515,0.016410353474500768,-1.0695622339795818e-05,-3.617047500797104e-08,2.9547209712788503,8.730376018115033,0.10347767213823313,0.3015695804725791,249.86647292081108,28.89393422313362,1,15,2.0031595576619274,1268,633,0
8396,8396,2798,13.592365756649292,15198,15198,-0.016462929638829494,-0.004426591085453291,0.0044726516396611515,0.016410353474500768,-1.0695622339795818e-05,-3.617047500797104e-08,2.9547209712788503,8.730376018115033,0.10347767213823313,0.3015695804725791,249.86647292081108,28.89393422313362,1,15,2.0031595576619274,1268,633,0
8397,8397,2799,13.592365756649292,68424,68424,-0.12991819531578805,-0.0073110010528880665,0.0074419121526139165,0.1320005254372327,3.298332976342522e-05,6.341900979398154e-08,0.13496117881767122,0.018214519787855425,0.04752668346412108,1.3952486730823308,10.268492312327567,1.6174516900628848,1,3,1.0166666666666666,183,180,0
8398,8398,2799,13.592365756649292,68424,68424,-0.12991819531578805,-0.0073110010528880665,0.0074419121526139165,0.1320005254372327,3.298332976342522e-05,6.341900979398154e-08,0.13496117881767122,0.018214519787855425,0.04752668346412108,1.3952486730823308,10.268492312327567,1.6174516900628848,1,3,1.0166666666666666,183,180,0
8399,8399,2799,13.592365756649292,68424,68424,-0.12991819531578805,-0.0073110010528880665,0.0074419121526139165,0.1320005254372327,3.298332976342522e-05,6.341900979398154e-08,0.13496117881767122,0.018214519787855425,0.04752668346412108,1.3952486730823308,10.268492312327567,1.6174516900628848,1,3,1.0166666666666666,183,180,0
8400,8400,2800,13.592365756649292,16818,16816,-0.007784093895576305,-0.0008265409555354708,0.0008012153821335133,0.007894258974947768,-4.092698933533256e-06,9.598669950175556e-09,3.298718388505248,10.88154300666266,0.17358195042746608,0.20243419968578102,242.9996783185406,16.623335628719687,1,5,1.3552062868369352,3449,2545,0
8401,8401,2800,13.592365756649292,16818,16816,-0.007784093895576305,-0.0008265409555354708,0.0008012153821335133,0.007894258974947768,-4.092698933533256e-06,9.598669950175556e-09,3.298718388505248,10.88154300666266,0.17358195042746608,0.20243419968578102,242.9996783185406,16.623335628719687,1,5,1.3552062868369352,3449,2545,0
8402,8402,2800,13.592365756649292,16818,16816,-0.007784093895576305,-0.0008265409555354708,0.0008012153821335133,0.007894258974947768,-4.092698933533256e-06,9.598669950175556e-09,3.298718388505248,10.88154300666266,0.17358195042746608,0.20243419968578102,242.9996783185406,16.623335628719687,1,5,1.3552062868369352,3449,2545,0
8403,8403,2801,13.592365756649292,80940,80942,-0.1497596942558367,-0.00602874410083043,0.00617397399929942,0.15088546351476606,4.122093804781457e-05,-1.0150060537819766e-07,0.30704272807557653,0.09427523686409245,0.05836768703874082,2.0086683691003877,43.23184056303707,4.795994549936316,1,5,1.3687943262411348,579,423,0
8404,8404,2801,13.592365756649292,80940,80942,-0.1497596942558367,-0.00602874410083043,0.00617397399929942,0.15088546351476606,4.122093804781457e-05,-1.0150060537819766e-07,0.30704272807557653,0.09427523686409245,0.05836768703874082,2.0086683691003877,43.23184056303707,4.795994549936316,1,5,1.3687943262411348,579,423,0
8405,8405,2801,13.592365756649292,80940,80942,-0.1497596942558367,-0.00602874410083043,0.00617397399929942,0.15088546351476606,4.122093804781457e-05,-1.0150060537819766e-07,0.30704272807557653,0.09427523686409245,0.05836768703874082,2.0086683691003877,43.23184056303707,4.795994549936316,1,5,1.3687943262411348,579,423,0
8406,8406,2802,13.592365756649292,52970,52970,-0.058044532960244755,-0.013117837909903951,0.013255362195229381,0.05805381366510113,7.413567946201738e-05,-4.068230877317631e-08,6.481216165520612,42.00616298420571,0.7566274295921848,-0.3505935161094005,250.3287858800373,2.2501835572756765,1,7,1.1283169142766347,113617,100696,0
8407,8407,2802,13.592365756649292,52970,52970,-0.058044532960244755,-0.013117837909903951,0.013255362195229381,0.05805381366510113,7.413567946201738e-05,-4.068230877317631e-08,6.481216165520612,42.00616298420571,0.7566274295921848,-0.3505935161094005,250.3287858800373,2.2501835572756765,1,7,1.1283169142766347,113617,100696,0
8408,8408,2802,13.592365756649292,52970,52970,-0.058044532960244755,-0.013117837909903951,0.013255362195229381,0.05805381366510113,7.413567946201738e-05,-4.068230877317631e-08,6.481216165520612,42.00616298420571,0.7566274295921848,-0.3505935161094005,250.3287858800373,2.2501835572756765,1,7,1.1283169142766347,113617,100696,0
8409,8409,2803,13.592365756649292,56686,56686,-0.20544028114784724,-0.06170899945877384,0.06028812279132989,0.2058594185460917,0.0011025774806316946,1.0837581495163335e-07,0.1685055799108298,0.028394130461085042,0.09021055292549983,-0.8073458007022216,20.033818802729378,0.05174919630971565,1,5,1.1065751595811255,106094,95876,0
8410,8410,2803,13.592365756649292,56686,56686,-0.20544028114784724,-0.06170899945877384,0.06028812279132989,0.2058594185460917,0.0011025774806316946,1.0837581495163335e-07,0.1685055799108298,0.028394130461085042,0.09021055292549983,-0.8073458007022216,20.033818802729378,0.05174919630971565,1,5,1.1065751595811255,106094,95876,0
8411,8411,2803,13.592365756649292,56686,56686,-0.20544028114784724,-0.06170899945877384,0.06028812279132989,0.2058594185460917,0.0011025774806316946,1.0837581495163335e-07,0.1685055799108298,0.028394130461085042,0.09021055292549983,-0.8073458007022216,20.033818802729378,0.05174919630971565,1,5,1.1065751595811255,106094,95876,0
8412,8412,2804,13.592365756649292,376,378,-0.0004229005536121377,-0.00012400663833012082,0.00014956150539724433,0.00033358340512705786,1.8789567452159872e-05,5.787417252892164e-10,0.0915113665815942,0.008374330213630916,0.001098953101470005,-0.00103727950357424,23.371058425063563,0.0033848844917170845,1,4,1.1135492094188486,101343,91009,0
8413,8413,2804,13.592365756649292,376,378,-0.0004229005536121377,-0.00012400663833012082,0.00014956150539724433,0.00033358340512705786,1.8789567452159872e-05,5.787417252892164e-10,0.0915113665815942,0.008374330213630916,0.001098953101470005,-0.00103727950357424,23.371058425063563,0.0033848844917170845,1,4,1.1135492094188486,101343,91009,0
8414,8414,2804,13.592365756649292,376,378,-0.0004229005536121377,-0.00012400663833012082,0.00014956150539724433,0.00033358340512705786,1.8789567452159872e-05,5.787417252892164e-10,0.0915113665815942,0.008374330213630916,0.001098953101470005,-0.00103727950357424,23.371058425063563,0.0033848844917170845,1,4,1.1135492094188486,101343,91009,0
8415,8415,2805,13.592365756649292,68860,68860,-0.18090782036315892,-0.06106899530672205,0.0586376969766782,0.18859900494325357,-0.0014370172492963462,-2.928963820831246e-07,0.5426003574245079,0.29441514787720363,0.10104677056252001,-3.2824181414229656,101.86040602159257,0.11839666466716908,1,11,1.1399745955063199,109490,96046,0
8416,8416,2805,13.592365756649292,68860,68860,-0.18090782036315892,-0.06106899530672205,0.0586376969766782,0.18859900494325357,-0.0014370172492963462,-2.928963820831246e-07,0.5426003574245079,0.29441514787720363,0.10104677056252001,-3.2824181414229656,101.86040602159257,0.11839666466716908,1,11,1.1399745955063199,109490,96046,0
8417,8417,2805,13.592365756649292,68860,68860,-0.18090782036315892,-0.06106899530672205,0.0586376969766782,0.18859900494325357,-0.0014370172492963462,-2.928963820831246e-07,0.5426003574245079,0.29441514787720363,0.10104677056252001,-3.2824181414229656,101.86040602159257,0.11839666466716908,1,11,1.1399745955063199,109490,96046,0
8418,8418,2806,13.592365756649292,74436,74440,-0.14174993783089918,-0.016112907941351118,0.015840574297587118,0.14343960487373458,-6.760516260939653e-05,3.0443890795815875e-06,0.12206567942742937,0.014900030094079954,0.052566810298814604,1.3689903881837786,17.93166434218721,3.139419979394428,1,1,1.0,16,16,0
8419,8419,2806,13.592365756649292,74436,74440,-0.14174993783089918,-0.016112907941351118,0.015840574297587118,0.14343960487373458,-6.760516260939653e-05,3.0443890795815875e-06,0.12206567942742937,0.014900030094079954,0.052566810298814604,1.3689903881837786,17.93166434218721,3.139419979394428,1,1,1.0,16,16,0
8420,8420,2806,13.592365756649292,74436,74440,-0.14174993783089918,-0.016112907941351118,0.015840574297587118,0.14343960487373458,-6.760516260939653e-05,3.0443890795815875e-06,0.12206567942742937,0.014900030094079954,0.052566810298814604,1.3689903881837786,17.93166434218721,3.139419979394428,1,1,1.0,16,16,0
8421,8421,2807,13.592365756649292,84281,84267,-0.10486872162565923,-0.0016270463138485791,0.0016240013899517791,0.10363453808312671,6.231922149879665e-06,-4.2978808432712526e-07,0.5571218682971588,0.3103847761349168,0.06414605803675785,-0.7369739451382724,67.26198602376905,0.14560229172272354,1,10,1.152373609635473,122563,106357,0
8422,8422,2807,13.592365756649292,84281,84267,-0.10486872162565923,-0.0016270463138485791,0.0016240013899517791,0.10363453808312671,6.231922149879665e-06,-4.2978808432712526e-07,0.5571218682971588,0.3103847761349168,0.06414605803675785,-0.7369739451382724,67.26198602376905,0.14560229172272354,1,10,1.152373609635473,122563,106357,1
8423,8423,2807,13.592365756649292,84281,84267,-0.10486872162565923,-0.0016270463138485791,0.0016240013899517791,0.10363453808312671,6.231922149879665e-06,-4.2978808432712526e-07,0.5571218682971588,0.3103847761349168,0.06414605803675785,-0.7369739451382724,67.26198602376905,0.14560229172272354,1,10,1.152373609635473,122563,106357,1
8424,8424,2808,13.592365756649292,45328,45328,-0.10070206712264004,-0.03825675998268352,0.03833084924808805,0.10028859751051797,0.0001342316214767436,-2.0004428622832302e-07,0.33524449345140034,0.11238887038948599,0.05711587564791859,9.487033568410324,63.27841445057166,17.153963314145578,1,5,1.532258064516129,95,62,0
8425,8425,2808,13.592365756649292,45328,45328,-0.10070206712264004,-0.03825675998268352,0.03833084924808805,0.10028859751051797,0.0001342316214767436,-2.0004428622832302e-07,0.33524449345140034,0.11238887038948599,0.05711587564791859,9.487033568410324,63.27841445057166,17.153963314145578,1,5,1.532258064516129,95,62,0
